unit_id,connection_type,technology,tier,rsp,state_or_territory,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
55458365,NBN,Fibre to the Premises,50/20 Mbps,Superloop,ACT,FALSE,FALSE,50C7xxxxxx,51.63,26.12,53.03,49.95,26.12,52.72,18.54,16.71,19.02,18.31,16.71,18.99,10.93,7.07,73.91,19.38,7.39,73.91,0
1188415,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,TRUE,FALSE,A491xxxxxx,35.32,17.45,38.67,34.64,24,38.47,9.77,7.99,10.39,9.5,8.04,10.05,8.03,6.12,26.17,10.69,7.38,26.06,0.79
1188419,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,VIC,FALSE,FALSE,F8CAxxxxxx,95.93,85.37,97.27,95.61,85.7,97.27,36.46,33.09,36.7,36.5,36.33,36.59,5.87,5.61,7.87,6.16,5.61,7.87,0
45887813,NBN,Fibre to the Curb,100/20 Mbps,Telstra,VIC,FALSE,FALSE,20B0xxxxxx,100.83,80.43,101.89,98.95,80.43,101.83,18.24,17.73,18.4,18.22,17.73,18.39,5.16,5.02,20.65,5.3,5.04,6.6,0
1027914,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,FALSE,FALSE,908Dxxxxxx,46.53,32.21,49.93,46.83,41.82,49.92,17.28,14.92,17.99,17.22,15.88,17.8,8.16,6.64,62.89,9.23,6.85,31.27,0.53
1194571,NBN,HFC,50/20 Mbps,TPG,VIC,FALSE,FALSE,4062xxxxxx,52.96,34.87,53.49,52.69,47.98,53.45,17.55,16.96,18.81,17.52,16.96,18.8,8.3,7.86,12.41,8.52,8.22,10.82,0.17
1027918,NBN,HFC,50/20 Mbps,Telstra,VIC,FALSE,FALSE,D435xxxxxx,54.43,51.6,54.88,54.33,51.6,54.88,18.12,7.5,18.41,18.09,14.57,18.35,9.29,8.45,31,9.47,8.63,10.81,0.27
1027920,NBN_FW,Fixed Wireless,25/5 Mbps,,VIC,FALSE,FALSE,D847xxxxxx,25.22,13.62,27.36,24.11,13.62,27.09,4.53,2.72,4.79,4.49,3.49,4.63,43.54,36.08,51.09,43.74,36.08,47.39,0.03
4329557,NBN,Fibre to the Node,50/20 Mbps,TPG,VIC,FALSE,FALSE,34E8xxxxxx,46.73,27.02,48.04,46.02,39.84,47.97,10.22,1,10.73,8.99,1,10.62,12.4,11.12,17.05,12.71,11.16,16.9,0.07
1188441,NBN,Fibre to the Premises,50/20 Mbps,Dodo & iPrimus,VIC,FALSE,FALSE,84BExxxxxx,52.02,27.37,53.36,52.25,41.79,53.35,17.47,16.16,17.97,17.47,16.63,17.93,2.69,2.18,18.4,4.15,2.23,10.61,0
2203229,NBN,Fibre to the Premises,100/20 Mbps,Optus,ACT,FALSE,FALSE,10D7xxxxxx,106.44,64.7,110.78,105.82,85.57,109.15,18.07,14.51,18.68,17.96,16.73,18.4,14.47,12.49,18.79,14.62,12.5,16.1,0.04
2211165,NBN,Fibre to the Premises,250/25 Mbps,Superloop,VIC,FALSE,FALSE,001Bxxxxxx,238.84,28.18,251.69,227.41,28.18,251.69,23.47,13.55,23.69,23.42,21.34,23.68,6.78,5.64,74.16,10.72,5.8,39.58,0.03
1028708,NBN,Fibre to the Node,50/20 Mbps,Optus,VIC,FALSE,FALSE,D06Exxxxxx,54.1,37.18,55.44,53.59,43.57,55.22,4.78,4.37,5.06,4.79,4.57,5.06,9.1,8.9,11.24,9.13,8.96,9.78,0.13
24028773,NBN,Fibre to the Curb,50/20 Mbps,TPG,VIC,FALSE,FALSE,A491xxxxxx,52.96,22.64,53.67,51.72,22.64,53.67,17.82,16,18.04,17.8,17.19,18.01,5.48,5.22,9.96,5.51,5.28,6.15,0.17
1028710,NBN,Fibre to the Premises,250/25 Mbps,iiNet,VIC,FALSE,FALSE,A0ABxxxxxx,269.36,250.04,271.01,268.63,250.04,271.01,23.04,22.75,23.42,23.02,22.87,23.2,2.33,2.16,5.74,2.5,2.23,5.74,0
4406637,NBN,Fibre to the Node,100/20 Mbps,iiNet,VIC,FALSE,FALSE,3810xxxxxx,105.82,85.01,107.96,103.88,85.48,107.84,17.49,16.24,17.76,17.46,17.08,17.61,11.36,10.9,22.95,11.83,10.96,22.95,0.03
4329589,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,340Axxxxxx,922.06,513.64,935.1,892.09,513.64,934.82,45.83,40.84,46.06,45.77,45.47,46,6.83,6.42,12.68,7.92,6.68,12.68,0.3
39485817,NBN,Fibre to the Curb,50/20 Mbps,Vodafone,VIC,FALSE,FALSE,20B0xxxxxx,51.33,38.39,53.81,51.21,38.39,53.59,17.79,14.05,18.15,17.72,16.22,17.94,5.32,5.2,18.57,5.41,5.27,6.16,0
1188477,NBN,Fibre to the Premises,250/25 Mbps,Telstra,VIC,FALSE,FALSE,BC30xxxxxx,269.9,199.64,276.35,267.2,199.64,273.05,22.86,5.97,22.96,22.85,22.59,22.92,3.3,2.78,4.69,3.31,2.81,4.69,0
1188479,NBN,Fibre to the Premises,100/40 Mbps,Optus,VIC,FALSE,FALSE,D8D7xxxxxx,107.78,85.65,110.45,107.53,97.18,110.45,36.26,31.04,36.69,36.25,34.51,36.61,3.3,2.98,16.74,3.43,3.04,5.83,0.1
2565249,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,NT + SA,FALSE,FALSE,9CC7xxxxxx,53.65,49.55,54.72,53.54,50.04,54.38,17.73,16.62,18.04,17.66,16.76,17.97,44.95,42.33,84.87,46.62,42.42,84.8,0.13
48464265,NBN very high speed services,HFC,500-990/50 Mbps,,NT + SA,FALSE,FALSE,7483xxxxxx,893.01,498.91,939.1,838.92,498.91,937.92,45.52,38.92,46.24,45.23,38.92,46.2,16.5,16.16,40.72,17.17,16.23,40.72,0.13
1195149,NBN,Fibre to the Premises,50/20 Mbps,iiNet,VIC,FALSE,FALSE,A491xxxxxx,53.08,40.01,53.89,52.52,42.47,53.86,17.76,17.35,18.28,17.75,17.47,18,2.46,2.1,11.64,2.75,2.25,11.64,0
38616721,NBN,HFC,50/20 Mbps,Optus,VIC,FALSE,FALSE,5078xxxxxx,54.1,18.34,54.62,54.05,49.42,54.62,17.79,8.96,18.55,17.9,12.88,18.42,9.31,7.61,26.17,10.44,7.8,26.17,0.1
28131221,NBN,HFC,50/20 Mbps,TPG,VIC,FALSE,FALSE,CC40xxxxxx,52.4,27.04,53.59,52.86,45.93,53.58,17.87,16.07,18.27,17.85,17.46,18.2,8.27,7.78,18.31,8.32,8.05,9.44,0.07
48464533,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,FALSE,FALSE,3C84xxxxxx,70.56,19.18,82.41,64.38,26.49,80.81,6.28,2.1,14.07,3.97,2.53,5.91,32.05,25.01,40.19,33.29,27.25,40.19,0.1
1028758,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,TRUE,TRUE,D435xxxxxx,34.05,20.6,35.01,33.66,25.07,34.98,6.64,4.23,6.75,6.66,6.38,6.75,8.23,7.63,19.57,8.69,7.69,17.7,0
1196443,NBN,Fibre to the Node,100/40 Mbps,Optus,VIC,TRUE,TRUE,88A6xxxxxx,60.92,19.16,70.52,61.92,27.81,70.45,20.93,20.02,21.26,20.92,20.45,21.26,8.64,8.38,34.3,9.99,8.38,34.3,0.1
2219419,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,74ACxxxxxx,900.38,392.69,936.75,888.92,392.69,936.39,39.53,27.25,42.91,39.82,34.15,42.09,2.8,2.6,3.56,2.8,2.67,3.03,0.07
22158493,NBN,Fibre to the Curb,50/20 Mbps,Telstra,VIC,FALSE,FALSE,A491xxxxxx,54.01,35.95,55.08,53.86,47.99,54.87,18.24,13.86,18.39,18.21,17.41,18.33,4.6,4.35,7.44,4.72,4.52,7.44,0
29843357,NBN,Fibre to the Curb,100/40 Mbps,Vodafone,VIC,FALSE,FALSE,6AD7xxxxxx,91.84,60.04,93.56,90.59,60.04,93.35,35.42,33.95,35.86,35.49,35.33,35.7,4.85,4.79,5.92,4.92,4.79,5.24,0
24028829,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,TRUE,TRUE,00E0xxxxxx,35.03,6.92,37.63,34.19,7.42,37.63,6.89,2.49,7.13,6.88,5.69,7.1,9.14,7.2,54.29,10.02,8.17,39.55,0.23
28131237,NBN,HFC,50/20 Mbps,Telstra,VIC,FALSE,FALSE,BC30xxxxxx,54.3,46.21,55.27,54.14,46.21,55.27,4.56,3.93,4.63,4.55,4.39,4.61,8.55,7.78,12.4,8.47,8.05,9.32,0.4
21279149,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,FALSE,FALSE,E03Fxxxxxx,34.34,25.66,41.36,31.75,31.38,32.05,7.29,2.71,10.19,7.12,6.79,7.45,42.26,38,46.35,41.92,40.65,42.66,0.06
2210993,NBN,Fibre to the Premises,100/20 Mbps,TPG,VIC,FALSE,FALSE,9848xxxxxx,102.59,74.48,107.87,98.68,74.48,107.68,17.52,13.89,17.98,17.43,16.75,17.87,2.11,1.84,22,2.52,1.84,5.15,0.12
4191153,NBN,Fibre to the Node,50/20 Mbps,Vodafone,VIC,TRUE,FALSE,20B0xxxxxx,37.7,28.86,38.93,36.12,28.86,38.5,9.59,0.97,9.86,9.48,9.05,9.66,7.39,6.92,30,9.02,6.97,30,0.13
3880889,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,VIC,FALSE,FALSE,E028xxxxxx,100.74,86.2,101.81,100.66,96.74,101.81,36.55,33.92,36.85,36.53,36,36.72,5.12,4.75,8.12,5.46,4.86,7.55,0
48464313,NBN,HFC,100/40 Mbps,Aussie Broadband,VIC,FALSE,FALSE,76ACxxxxxx,105.35,86.49,109.1,103.94,86.49,109.1,36.21,28.75,37,36.74,36.12,36.91,8.48,7.6,43.87,8.74,7.93,10.54,1.43
2521531,NBN,HFC,50/20 Mbps,Telstra,VIC,FALSE,FALSE,BC30xxxxxx,54.28,45.22,55,54.19,50.02,54.82,18.01,10.05,18.8,18.2,17.4,18.54,9.58,8.5,20.61,9.61,8.93,10.93,0.07
3880893,NBN_FW,Fixed Wireless,25/5 Mbps,,TAS,FALSE,FALSE,0004xxxxxx,22.13,6.18,27.3,18.73,9.09,25.73,4.42,1.35,4.71,3.92,2.98,4.6,49.67,47.15,59.18,50.88,47.45,59.18,0
1354429,NBN,Fibre to the Node,100/40 Mbps,iiNet,VIC,FALSE,FALSE,C006xxxxxx,90.51,51.51,97.12,89.24,52.63,96.58,34.8,17.29,35.6,35.12,34.63,35.42,6.2,5.74,11.39,6.25,5.77,6.73,1
2142653,NBN,Fibre to the Premises,100/40 Mbps,TPG,VIC,FALSE,FALSE,D017xxxxxx,106.27,88.89,107.9,106.46,100.22,107.9,36.14,34.86,36.34,36.08,35.46,36.27,4.69,4.53,34.25,4.81,4.56,5.53,0
4329669,NBN,Fibre to the Node,100/40 Mbps,iiNet,VIC,TRUE,FALSE,CCF4xxxxxx,71.07,44.27,81.63,70.77,46.29,80.8,30.27,19.39,30.89,30.23,25.31,30.79,6.39,6.19,19.94,7.09,6.24,19.94,0
31032005,NBN,Fibre to the Node,100/40 Mbps,iiNet,VIC,TRUE,FALSE,40B0xxxxxx,83.72,37.46,89.62,82.13,37.46,89.17,32.53,29.78,32.92,32.49,31.44,32.89,6.28,5.78,16.78,6.78,5.82,13.58,0.93
4191173,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,NT + SA,FALSE,FALSE,107Bxxxxxx,107.01,81.29,110.21,105.92,81.29,110.21,17.99,15.67,18.18,17.97,17.51,18.17,17.83,17.36,25.44,18.1,17.45,25.44,0.2
21279181,NBN,Fibre to the Premises,100/20 Mbps,iiNet,VIC,FALSE,FALSE,244Bxxxxxx,107.59,85.78,109.34,107.37,103.03,109.08,18.14,17.74,18.29,18.11,17.99,18.22,4.25,3.62,20.4,5.37,4.4,11.09,0
6986449,NBN,HFC,100/40 Mbps,TPG,VIC,FALSE,FALSE,CC32xxxxxx,106.94,81.89,108.09,106.86,85.46,108.09,35.46,23.6,36.31,35.52,34.94,35.99,10.69,8.42,15.03,10.8,8.81,14.08,0
4329429,NBN,Fibre to the Node,50/20 Mbps,Optus,VIC,FALSE,FALSE,346Bxxxxxx,53.42,28.48,55.23,53.25,49.45,54.53,9.55,8.72,9.83,9.57,9.53,9.6,9,8.66,10.75,9.21,8.66,10.75,0.03
45887705,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NT + SA,TRUE,FALSE,F8ABxxxxxx,37.9,34.49,38.08,37.84,34.49,38.06,5.64,5.41,5.72,5.65,5.51,5.7,18.96,17.05,29.77,19.4,17.12,29.77,0
31764185,NBN,HFC,250/25 Mbps,Vodafone,VIC,FALSE,TRUE,886Axxxxxx,90.04,12.03,93.06,90.52,77.1,92.98,22.82,14.33,23.16,23.03,22.85,23.14,8.84,7.92,16.26,9.15,8.29,16.11,1
4191193,NBN,Fibre to the Node,100/40 Mbps,Exetel,NSW,FALSE,FALSE,0090xxxxxx,84.48,16.81,91.59,82.63,21.58,91.52,37.08,16.53,37.78,36.31,16.53,37.72,9.06,7.62,42.77,9.39,7.71,36.12,0.1
4991197,NBN,Fibre to the Node,100/40 Mbps,Aussie Broadband,VIC,TRUE,FALSE,18F1xxxxxx,86.7,47.95,91.35,83.8,47.95,91.27,34.57,30.62,35.04,34.31,31.58,34.84,7.82,7.02,14.87,8.34,7.04,14.87,0.13
42314465,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,VIC,FALSE,FALSE,18F1xxxxxx,25.51,10.91,27.43,25.49,11.26,27.43,5.71,3.71,6.17,5.49,4.64,6.09,10.16,8.84,16.75,11.23,9.05,16.75,6.17
1347811,NBN,Fibre to the Curb,50/20 Mbps,Aussie Broadband,VIC,FALSE,FALSE,000Dxxxxxx,53.38,48.4,54.44,53.1,51.58,54.44,18.15,15.12,18.28,18.1,17.78,18.23,6.65,6.25,10.25,7.17,6.35,10.25,0
4719085,NBN very high speed services,HFC,500-990/50 Mbps,,VIC,FALSE,TRUE,04D9xxxxxx,448.5,101.36,497.22,234.53,101.36,369.23,43.42,16.21,46.23,33,22.33,43.68,9.15,7.86,62.68,18.47,8.68,62.68,0.04
1188339,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,FALSE,FALSE,1013xxxxxx,47.79,25.15,54.77,45,25.15,54.45,17.5,13.33,18.14,16.41,13.62,18.13,6.41,5,38.67,8.05,5.08,31.88,0.03
2260981,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,TRUE,244Bxxxxxx,514.47,414.82,555.05,500.62,414.82,527.7,24.77,20.81,32.42,22.96,21.95,24.12,4.48,4.37,5.39,4.62,4.4,5.39,0.12
48464381,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,TRUE,FALSE,1013xxxxxx,36.2,30.79,37.7,36.08,30.79,37.66,7.5,6.73,8.3,7.58,6.85,8.3,12.07,11.48,13.87,12.2,11.61,13.87,0.03
1231613,NBN,HFC,50/20 Mbps,TPG,VIC,FALSE,FALSE,A063xxxxxx,53.3,7.24,53.77,52.35,7.24,53.72,3.1,1.96,3.22,3.1,2.96,3.2,11.29,10.05,23.75,12.75,10.85,23.75,0.23
1028864,NBN,Fibre to the Node,50/20 Mbps,TPG,TAS,FALSE,FALSE,E0B9xxxxxx,48,34.14,49.18,46.32,34.14,49.16,16.66,16.02,18.11,16.61,16.23,16.87,20.37,19.89,43.58,20.59,20.07,23.27,0
24029185,NBN,Fibre to the Curb,50/20 Mbps,TPG,VIC,FALSE,FALSE,107Bxxxxxx,51.68,6.32,53.72,51.97,35.4,53.7,17.21,13.77,18,17.61,15.86,17.94,9.93,8.93,14.4,9.94,8.97,13.86,3
1029395,NBN,Fibre to the Curb,50/20 Mbps,Telstra,VIC,FALSE,FALSE,BC30xxxxxx,54.44,52.08,54.88,54.43,53.27,54.88,18.28,17.33,18.37,18.28,18.21,18.31,15.58,10.29,18.76,15.56,10.32,18.73,0.04
24028697,NBN,Fibre to the Premises,50/20 Mbps,Other RSPs,VIC,FALSE,FALSE,6AD7xxxxxx,42.13,8.31,45.8,37.9,8.31,45.73,17.75,12.93,18.03,17.78,16.96,17.96,5.01,2.81,60.2,7.11,5.1,27.48,0.43
2219297,NBN,Fibre to the Premises,100/40 Mbps,Optus,VIC,FALSE,FALSE,5078xxxxxx,86.02,54.27,91.71,84.34,65.3,90.5,36,13.71,37.52,35.83,25.24,37.51,3.95,3.04,21.57,5.39,3.18,21.57,0.07
1188387,NBN,HFC,50/20 Mbps,Other RSPs,VIC,FALSE,FALSE,6032xxxxxx,48.5,12.76,53.3,48.03,30.61,52.55,18.25,0.67,18.51,18.18,15.96,18.46,10.36,9.3,26.34,10.67,9.65,20.54,0.5
48464173,NBN very high speed services,HFC,500-990/50 Mbps,,VIC,FALSE,FALSE,28BDxxxxxx,849.56,493.26,919.38,810.99,512.63,918.26,42.06,23.63,46.28,43.02,31.58,46.04,11.27,8.65,14.85,11.41,9.06,14.41,0.07
2219309,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,FALSE,FALSE,6C3Bxxxxxx,51.85,41.06,53.27,52.14,45.7,53.27,17.47,16.06,17.78,17.47,17.17,17.56,9.09,8.36,17.85,9.59,8.49,17.72,2.23
36896557,NBN,Fibre to the Node,100/40 Mbps,Dodo & iPrimus,VIC,FALSE,FALSE,A471xxxxxx,96.7,83.7,97.6,96.37,83.7,97.6,35.22,34.26,35.64,35.24,34.95,35.5,7.1,5.34,23.01,8.64,5.43,17.09,0.1
1194551,NBN,HFC,50/20 Mbps,Telstra,VIC,FALSE,FALSE,60A4xxxxxx,52.69,30.38,54.77,51.07,30.38,54.76,18.27,14.12,18.82,18,15.01,18.37,7.48,6.73,18.36,7.78,7,12.94,0.07
4114233,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,TAS,FALSE,FALSE,244Bxxxxxx,829.68,314.33,942.42,769.71,314.33,930.94,45.1,44.6,45.47,45.07,44.6,45.42,14.68,14.52,17.01,14.96,14.64,17.01,0.22
2565207,NBN,Fibre to the Premises,250/25 Mbps,Telstra,NT + SA,FALSE,FALSE,D435xxxxxx,266.93,138.43,276.78,259.84,138.43,276.78,22.63,21,23.12,22.53,21,22.91,43.2,40.24,86.3,43.02,40.26,45.52,0
2322783,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,TAS,FALSE,FALSE,1013xxxxxx,53.22,35.52,54.11,52.6,35.52,53.85,17.42,14.34,17.74,17.38,16.59,17.67,15.98,14.41,46.73,16.78,14.57,24.58,0.2
2211169,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NT + SA,FALSE,FALSE,A004xxxxxx,53.2,30.96,54.45,53.06,47.05,54.45,17.64,16.93,17.86,17.58,17.09,17.75,15.63,15.52,21.98,16.02,15.57,21.98,0.07
2219361,NBN,Fibre to the Premises,250/25 Mbps,Telstra,ACT,FALSE,FALSE,1CB7xxxxxx,269.93,214.71,274,266.93,227.11,272.34,23.64,20.85,23.76,23.69,23.57,23.72,7.12,5.48,8.59,7.29,5.63,8.56,0.07
1188469,NBN,Fibre to the Premises,250/25 Mbps,Optus,VIC,FALSE,FALSE,B8EExxxxxx,269.32,259.33,273.92,269.12,264.42,272.23,22.7,22.44,23.02,22.64,22.55,22.74,5.29,5.11,6.1,5.5,5.19,6.1,0.11
4991101,NBN,HFC,100/40 Mbps,Optus,VIC,FALSE,FALSE,6466xxxxxx,106.24,33.88,109.59,105.53,87.96,109.59,35.94,18.85,36.59,35.09,18.85,36.54,9.24,8.35,17.26,9.81,8.72,17.26,0
38302845,NBN,HFC,100/40 Mbps,Superloop,VIC,FALSE,FALSE,76ACxxxxxx,103.34,84.18,106.54,99.71,86.65,106.54,35.32,33.77,36.18,35.42,34.64,35.81,8.43,7.69,48.4,10.54,8.27,18.47,0.04
2211203,NBN,Fibre to the Premises,100/20 Mbps,Aussie Broadband,VIC,FALSE,FALSE,005Fxxxxxx,108.48,100.42,110.1,108.54,105.82,110.08,18.1,16.93,18.26,18.09,17.8,18.21,2.19,1.94,16.64,2.89,2.14,16.64,0.2
1194631,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,68D7xxxxxx,883.77,477.98,934.13,854.07,477.98,932.86,45.31,43.11,45.92,45.26,44.46,45.74,2.39,2.26,3,2.41,2.32,3,0
2992281,NBN,Fibre to the Node,100/40 Mbps,iiNet,VIC,FALSE,FALSE,1013xxxxxx,99.83,89.02,100.34,99.5,89.02,100.32,34.77,32.47,36.69,35.07,32.68,36.5,8.83,5.86,14.9,8.97,6.62,14.68,0
1028788,NBN,Fibre to the Premises,50/20 Mbps,TPG,TAS,FALSE,FALSE,C471xxxxxx,51.88,39.24,53.66,51.27,39.24,53.46,17.86,16.46,18.01,17.8,16.46,18,12.96,12.73,17.86,13.48,12.8,17.06,0.1
1028812,NBN,Fibre to the Premises,50/20 Mbps,Optus,VIC,FALSE,FALSE,181Exxxxxx,53.2,43.78,55.26,52.44,43.78,55.04,18.18,17.68,18.54,18.16,17.74,18.5,8.2,7.74,15.59,8.14,7.82,9.89,0
55971025,NBN,HFC,100/40 Mbps,Telstra,VIC,FALSE,FALSE,1890xxxxxx,92.17,64.64,93.37,91.01,64.64,93.37,36.22,21.79,36.81,36.26,34.25,36.8,8.91,8.32,10.68,9.04,8.58,9.81,0.04
1347815,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,FALSE,FALSE,50C7xxxxxx,49.06,34.84,51.59,49.24,47.22,51.07,11.19,10.06,11.36,11.22,11.16,11.32,11.96,9.85,45.46,20.36,10.11,45.46,0.03
37383437,NBN very high speed services,HFC,500-990/50 Mbps,,QLD,FALSE,TRUE,788Axxxxxx,93.54,87.84,95.11,93.19,88.69,94.13,47.07,37.46,47.91,46.95,45.03,47.91,10.28,9.47,38.71,11.05,9.83,22.45,0.07
23116309,NBN,Fibre to the Premises,100/40 Mbps,Aussie Broadband,QLD,FALSE,FALSE,2C41xxxxxx,95.59,5.58,108.68,94.17,67.88,101.56,37.59,14.48,37.96,37.12,26.82,37.93,9.16,8.84,85.03,10.17,8.91,40.18,0.3
48464449,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,FALSE,FALSE,3C7Cxxxxxx,881.95,427.22,938.42,874.73,427.22,937.85,47.4,46.91,47.5,47.33,46.91,47.42,3.86,3.74,7.54,4.1,3.75,7.54,0.07
2521441,NBN,Fibre to the Node,50/20 Mbps,Optus,QLD,FALSE,FALSE,44ADxxxxxx,50.6,32.4,54.66,50.3,36.12,54.5,16.82,16.47,16.89,16.82,16.66,16.89,8.08,6.43,12.76,8.15,6.44,9.15,0
2565219,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,FALSE,FALSE,6045xxxxxx,789.66,638.99,859.48,774.52,675.51,832.43,47.09,44.38,47.21,46.93,46.1,47.19,1.85,1.74,3.11,1.98,1.78,3.11,0
53382757,NBN,Fibre to the Curb,100/20 Mbps,Dodo & iPrimus,QLD,FALSE,FALSE,F8CAxxxxxx,101.45,91.04,101.76,101.25,91.04,101.76,18.86,18.69,18.92,18.86,18.8,18.9,6.88,5.54,33.76,12.46,5.64,25.49,0.07
24029045,NBN,HFC,100/40 Mbps,iiNet,QLD,FALSE,FALSE,F09Fxxxxxx,96.23,75.91,97.67,95.74,75.91,97.67,37.36,0.15,38.1,37.6,33.99,37.89,8.74,8.17,10.36,8.83,8.44,9.43,0.13
38966393,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,TRUE,TRUE,E263xxxxxx,25.47,4.52,27.66,25.58,14.94,27.52,6.43,3.67,7.52,6.13,5.05,6.97,10.38,7.46,90.75,11.27,7.64,39.79,2.37
4991125,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,FALSE,FALSE,A46Cxxxxxx,50.94,6.3,54.4,52.11,37.17,54.4,15.39,9.88,15.92,15.56,14.96,15.83,18.89,7.69,102.63,20.36,7.73,71,0.1
2992295,NBN,Fibre to the Premises,50/20 Mbps,TPG,NT + SA,FALSE,FALSE,9848xxxxxx,52.4,17.62,53.71,50.97,17.62,53.71,18.79,17.19,18.94,18.77,18.23,18.93,41.93,41.03,126.96,44.32,41.13,126.96,0.1
23989177,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,FALSE,FALSE,AC22xxxxxx,42.29,11.09,50.94,42.14,35.24,50.94,18.97,18.11,19.1,18.93,18.47,19.01,5.57,5.43,11.73,6.17,5.51,11.73,0.6
37992137,NBN,Fibre to the Node,100/40 Mbps,Aussie Broadband,QLD,TRUE,FALSE,98DAxxxxxx,86.27,70.15,88.9,85.75,74.8,86.79,33.97,28.4,35,34,33.6,34.28,6.37,6.25,17.46,6.97,6.36,11.7,0
37383637,NBN,HFC,250/25 Mbps,Superloop,QLD,FALSE,FALSE,788Axxxxxx,246.86,99.85,257.85,237.46,99.85,256.99,23.01,9.03,23.64,22.96,21.54,23.61,13.04,11.2,35.84,16.19,11.98,35.84,0.03
55105237,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,FALSE,FALSE,78D2xxxxxx,906.4,189,937.05,851.65,189,936.61,47.36,39.39,47.51,46.82,39.39,47.45,4.04,3.88,16.79,4.57,3.94,16.79,0.37
55458269,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,QLD,FALSE,FALSE,74D0xxxxxx,52.91,30.2,54.54,51.72,34.98,54.48,18.92,16.67,19.06,18.81,16.71,19.01,23,22.65,43.57,23.68,22.68,41.98,0.1
6986485,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,FALSE,FALSE,000Cxxxxxx,46.51,24.64,48.85,44.59,24.64,48.85,7.59,1.59,8.98,7.53,6.88,7.91,10.34,9.68,28.65,11.19,9.73,19.81,0
48370441,NBN,Fibre to the Node,100/40 Mbps,Vodafone,WA,TRUE,TRUE,D832xxxxxx,68.36,49.53,70.54,67.98,63.49,70.47,29.67,28.23,30.68,29.68,28.23,30.55,6.64,6.14,9.72,7.03,6.29,9.72,0
23244557,NBN,Fibre to the Node,50/20 Mbps,Superloop,WA,TRUE,FALSE,18F1xxxxxx,39.08,34.23,40.95,38.96,36.82,40.9,14.1,13,14.67,14.1,13.36,14.66,7.26,7.01,16.78,8.06,7.13,16.78,0.13
53499177,NBN,Fibre to the Premises,50/20 Mbps,Optus,WA,FALSE,FALSE,1013xxxxxx,54.1,46.69,54.59,53.38,46.69,54.59,18.86,18.2,18.92,18.84,18.62,18.91,3.62,3.33,6.2,3.71,3.35,5.45,0.03
50570793,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,WA,FALSE,FALSE,76ACxxxxxx,102.35,14.32,109.45,96.11,41.86,108.55,16.67,15.94,17.68,16.65,16.13,17.66,4.82,4.74,5.48,4.85,4.77,5.05,0.53
48758589,NBN,Fibre to the Node,100/20 Mbps,iiNet,WA,FALSE,FALSE,340Axxxxxx,93.64,26.62,94.22,92.79,86.65,94.17,18.96,17.78,19.03,18.94,18.64,19.03,5.34,5.29,8.48,5.5,5.31,7.97,0.03
